20,86.26225208916958,-2.6912118745775238
22,84.22286063096048,-2.672864534674891
24,82.22566561766509,-2.639014395114757
26,80.23481435804365,-2.5845871142513874
28,78.22456997344305,-2.500511989303528
30,76.20218403694976,-2.371263624924431
32,74.27770333122179,-2.172956002087741
34,72.81222762218573,-1.882486712884083
36,72.44572151689523,-1.5200305757697792
38,73.47434357862771,-1.1768994848268852
40,75.4311418726959,-0.9249986024507705
42,77.8009297174094,-0.7645758976358348
44,80.41749863355497,-0.673024385915385
46,83.37495049900598,-0.6375093056383864
48,86.99511676082598,-0.6683589611677994
50,92.01024913209963,-0.8491078023762664
52,98.1650548599006,-1.6833781961903447
54,93.6510225406942,-2.788547055671913
56,88.19202972500325,-3.058475257514958
58,84.24706861377419,-3.127199814953753
60,80.72604864947127,-3.1078659328479015
62,76.12158055104305,-2.885398531552259
64,83.43956443572844,-1.81430585648616
66,83.04445684350323,-2.8828587008189004
68,80.52010035136679,-2.9935035349631334
70,78.94082491329614,-3.0294465289698573
72,77.59712930400997,-3.04868606576392
74,76.25380754379971,-3.0551320865150653
76,74.68843327562219,-3.040276017905868
78,72.33260840549609,-2.955376574010323
80,68.11388102666571,-2.1750914865087907
82,85.45990218651352,-2.4388345271996585
84,78.75015257727107,-3.101915243333281
86,76.52433402737147,-3.137052750829556
88,75.34454822991326,-3.1407757431022474
90,74.70296136547996,-3.1411744569160716
92,74.3585492079814,3.1088152679311474
94,74.11107593325096,3.051231351501542
96,74.19426474573062,2.9512674249573947
98,75.10025318196834,2.676289984004543
100,72.1250721562892,1.4201503020324413
102,55.32707640545566,-2.727276734676686
104,63.00342461728086,-2.8524817924939536
106,63.76671740652005,-2.929868644511014
108,63.21236582311581,-2.988634497476725
110,61.80768404883799,-3.0552304307777725
112,59.33860718054531,3.1080225473815744
114,55.14808179884904,2.73660111936408
116,55.22615162703748,1.5508037270072916
118,59.406076809120584,1.1780314272418086
120,72.1833649054581,0.13755430117999118
122,75.53288487160263,0.22560698160362672
124,81.91039533617398,0.23078840778236623
126,92.31653928328777,-0.03510720708011563
128,95.54782034223477,-2.5630813632235356
130,84.45989595723327,-2.7989719400360222
132,77.28782404964458,-2.544957782864723
134,77.62555593429265,-0.9498856610063858
136,97.32534545198591,-1.0617583868060754
138,92.79113957233781,-3.011976586922519
140,88.73825737117735,3.1241770545135914
142,87.67861738421108,3.125544085877528
144,88.06863672790159,2.978145741288012
146,88.95357618827502,2.7408233378191316
148,89.33862474264997,2.228618005088254
150,85.25682010091461,1.652840078321955
152,78.85849460112108,1.615129567192121
154,75.27560468776574,2.113638352299117
156,76.7927813019469,2.5814194477203625
158,80.89805585660376,2.804240520388695
160,94.95973054366762,2.3658078836815726
162,82.37234029496541,0.6964761928969745
164,75.10217417359836,0.43836426884927837
166,65.64451776232569,0.4776399977540016
168,56.74099959051365,2.1675810885633875
170,66.74069465411417,2.839066344961242
172,75.79646645877528,2.8640169738896892
174,65.98690550886663,1.2222474692982195
176,71.99447366558235,2.114704123744995
178,71.05719550850198,1.2209504695051658
180,56.23978342608847,0.29626463359877553
182,60.10871616832514,-2.917621654381941
184,63.16569647891833,3.0419469040338885
186,58.547413773735514,2.5512739985584902
188,70.82857826112057,-0.010402930900075415
190,92.75866029365078,-1.5048754546850385
192,89.61733432836441,-2.9787794678249133
194,91.78700517638813,2.4721221014584795
196,87.04563073549751,-1.2557915613531738
198,83.27584749328267,2.6892303372761477
200,89.35235890538111,2.457782330485073
