200,97.85059152622878,88.03274526670947,87.73785553773595
210,97.80285862315455,88.06359858000754,87.82214951455806
220,97.7484342631673,88.08628798088927,87.90169671275024
230,97.68729062433641,88.09985117016454,87.97565508295241
240,97.6195323619055,88.10332157794988,88.04318709629055
250,97.54541746649494,88.09572556087932,88.10345970742739
260,97.46537970358793,88.07607936889049,88.15564016875747
270,97.38005060087501,88.043389601106,88.19889889870224
280,97.29028284466045,87.99664921802304,88.23240759823963
290,97.19717003847717,87.93483898490015,88.25534017819429
300,97.10206226241081,87.85692814353588,88.26687685440146
310,97.0065740308477,87.76187770714694,88.26620402952173
320,96.91257878887097,87.64864522370794,88.25252445356973
330,96.82218613397914,87.51618967098024,88.22506262330536
340,96.73770033149516,87.36348428965235,88.18307175101147
350,96.66155069640033,87.18952731499559,88.12584644675619
360,96.59619705150995,86.99335859530395,88.05273456598108
370,96.5440109703974,86.77407644951751,87.9631503059567
380,96.5071402058379,86.53086508426404,87.8565885397486
390,96.48736685659446,86.26302201093341,87.73264179845619
400,96.48597682793144,85.96999409386548,87.59101164890919
410,96.50365446791072,85.65142472678224,87.43152710070592
420,96.54042197449712,85.30720545294061,87.25415564130047
430,96.59562857349619,84.93755054532919,87.05901759027456
440,96.6679935863923,84.54308519075218,86.84639696712088
450,96.75569841535427,84.12496032756101,86.61674615445135
460,96.85650981916199,83.68499970854437,86.3706981909836
470,96.96792379805422,83.22588697665891,86.10905567228635
480,97.08730424547576,82.75136625501439,85.832817560051
490,97.21201515447368,82.26652685074264,85.54314640645948
500,97.33952354549115,81.77804743152535,85.24138246928865
510,97.46747854217423,81.29443641924959,84.9290282057447
520,97.59376224456145,80.82615244005417,84.6077376714692
530,97.71651723458072,80.38547764331065,84.27929950809512
540,97.83415392085347,79.9860242635841,83.94561609526833
550,97.94534326244315,79.64173079537557,83.60867170080098
560,98.0490004387889,79.36537181389893,83.27050294534322
570,98.14426223182713,79.16680061008228,82.93315370611751
580,98.23046263723586,79.05136971901791,82.5986214523722
590,98.30710768919785,79.01903999434795,82.26880452498371
600,98.37385223362563,79.06453274697628,81.9454351443212
610,98.4304791302174,79.17843700905235,81.6300153886401
620,98.47688091022493,79.34888087263629,81.32376812785435
630,98.51304508830384,79.563267941495,81.02755512719031
640,98.53904181289911,79.80960189368557,80.74188587192211
650,98.55501416495719,80.07737316203188,80.4668671502719
660,98.56117095247254,80.35793801124544,80.20225284316277
670,98.5577819218629,80.64450669166725,79.94747035304474
680,98.5451728736914,80.93200442080415,79.70168298042049
690,98.52372243796458,81.21680486415946,79.46390946383036
700,98.49386160377395,81.49642970555635,79.2331213561294
710,98.45606895881829,81.76931620391326,79.00840867453273
720,98.4108705980324,82.03457718700716,78.78910041855981
730,98.35883217092233,82.29180325465371,78.5749160044205
740,98.30056603373451,82.5409408360612,78.36610268809235
750,98.23672016114271,82.78214952863168,78.1635419556996
760,98.16797963859236,83.01569021063081,77.96887366466494
770,98.09505737770243,83.24193413533541,77.78449204466203
780,98.0186991831516,83.46121814721707,77.61355080606432
790,97.93967701729785,83.6738624682063,77.45992051479297
800,97.85878759292329,83.88012790447769,77.32789512379907
810,97.77684967519149,84.08020806126366,77.22195966410497
820,97.69470343096665,84.274228633097,77.14640981894885
830,97.61320285130915,84.46224437208578,77.10496105254066
840,97.53321121468156,84.64425774627651,77.10028430272945
850,97.45559250147812,84.82023387285325,77.13368083657383
860,97.38119847202334,84.99007989135727,77.20497893472219
870,97.31085309483825,85.15372046589479,77.31249859846443
880,97.24534178261553,85.31107382186151,77.45322887387823
890,97.18538802742049,85.46206147666688,77.62324504850734
900,97.13163951074083,85.60662019283572,77.81786209908532
910,97.08465577631887,85.74472323150432,78.03236328904228
920,97.04488751623798,85.87634413159158,78.2618923622643
930,97.01266398332328,86.0015045222802,78.5020403404093
940,96.98819600182561,86.12023577187,78.74882665107752
950,96.9715648505901,86.23259167542982,78.99875774118213
960,96.9627211892452,86.33864392573899,79.24900786769166
970,96.96148878047977,86.43847995348159,79.49716994691761
980,96.9675831132953,86.5322097270089,79.74140768119712
990,96.98061206687908,86.61994147425824,79.98029186877396
1000,97.0000937423758,86.70180041962304,80.2127718880172
