20,72.77940486401401,-3.1160664522161614
22,72.41877744077512,-3.1327339504099396
24,72.79027100476999,3.109965641144077
26,74.37647722167047,3.0029453172691394
28,78.23141048690765,2.6100716857551354
30,77.57369980142033,1.2588045321288739
32,68.73723183194168,0.7103241040725965
34,62.0838617212785,0.6055860151484146
36,56.40632176901561,0.6502640133344763
38,51.077767973933,0.9895340174976054
40,52.71545834413419,1.810499463076555
42,61.31181536321634,1.488113078252186
44,61.25048775597954,0.539568491375749
46,59.36909719330021,0.14671968208138012
48,59.01951806732472,-0.12257567817590746
50,58.898910895090246,-0.4173890346936095
52,58.2966637813441,-0.557430605528499
54,59.28244146443634,-0.6091185884085402
56,60.594300169746454,-0.7461678160439676
58,61.560737897769506,-0.8218403796526802
60,63.72102564424184,-0.8379064976244369
62,67.0685338243013,-0.9650773473464275
64,70.7794866847489,-1.2959482857645448
66,73.18461973631518,-1.8698598026005089
68,72.87665450394798,-2.4451598156095824
70,71.58499762725181,-2.8369787233473858
72,70.54525790519007,-3.134102311815189
74,69.72301493481694,2.8503307141211516
76,68.54198237751295,2.513143254721855
78,66.52280928272869,2.1848118037847684
80,63.890627671065,1.9034602209921863
82,60.44384171333056,1.6321338160715593
84,54.594946969278766,1.3927355378381732
86,41.137356148809346,2.1548714346250737
88,51.55282853176626,-2.9588849995304884
90,55.60787615323195,-3.1316268632712805
92,56.89856551106906,2.9632959963420102
94,57.06311118676192,2.8219973432771046
96,56.68780221771729,2.736506936977658
98,56.065109916022266,2.7076382517230444
100,55.32491630191891,2.7377514880245415
102,54.540001781786685,2.86095302354581
104,54.6804124033331,-3.1355565190433228
106,57.49471076613214,-2.8769663343438405
108,61.142854603580794,-2.9017247638386556
110,63.81712797486514,-3.099117291976333
112,65.41422391118181,2.93852428014239
114,66.22910944174176,2.703011709987964
116,66.56486157065136,2.5019145937450196
118,66.69053247842425,2.3411413822686833
120,66.80987299377846,2.21323810610505
122,67.02785848480146,2.104043189443951
124,67.35950149926695,2.0006437129514083
126,67.77890825486293,1.8953847919352915
128,68.26005023357062,1.7841502210512756
130,68.77671129699645,1.663327824924905
132,69.28226954829226,1.5302179429969849
134,69.7148562991133,1.3865954980378956
136,70.04203820823138,1.239735752032096
138,70.29521070586414,1.0975415903905656
140,70.55309605953902,0.9622901251249991
142,70.89010876908362,0.8279824891308928
144,71.3206685490968,0.6827613935736866
146,71.77296818137148,0.5161611335443732
148,72.1296572044853,0.32690285163921956
150,72.31200349219942,0.12265127817702792
