200,91.75277437137753
202,91.77065577042296
204,91.7887562891562
206,91.80707166816228
208,91.82559821562884
210,91.84433178689761
212,91.8632686972656
214,91.88240197731815
216,91.90172688699704
218,91.92123723180765
220,91.94092623376636
222,91.96078648094209
224,91.98080993015463
226,92.00098787975327
228,92.02131090414034
230,92.04176893445887
232,92.06235097249844
234,92.08304538689177
236,92.10383967562339
238,92.12472050367452
240,92.14567371524146
242,92.16668422399933
244,92.1877360421264
246,92.20881225840228
248,92.22989500852641
250,92.25096546705446
252,92.27200387398548
254,92.29298946427569
256,92.3139004770917
258,92.33471420767474
260,92.35540696566136
262,92.37595411370137
264,92.39633004712448
266,92.41650827210526
268,92.43646139858909
270,92.45616120265342
272,92.47557865604267
274,92.49468399038726
276,92.51344673737091
278,92.53183586026967
280,92.54981974782967
282,92.56736637432012
284,92.58444336724668
286,92.60101813087832
288,92.61705796765216
290,92.63253008625239
292,92.64740128517289
294,92.66164052734257
296,92.67521526016677
298,92.68809409061568
300,92.70024653316129
302,92.71164285924705
304,92.72225426426687
306,92.73205330128647
308,92.74101387157705
310,92.74911139058634
312,92.75632299443706
314,92.76262746668812
316,92.76800589049449
318,92.77244133372352
320,92.77591889669543
322,92.7784281097831
324,92.77995556963604
326,92.78049561123464
328,92.7800435073892
330,92.77859722987087
332,92.77615730617269
334,92.77272722431016
336,92.76831308297743
338,92.76292373212941
340,92.75657069162507
342,92.7492681060474
344,92.74103268568219
346,92.73188368974408
348,92.72184260639978
350,92.71093330398259
352,92.69918177477017
354,92.6866158938725
356,92.6732654444313
358,92.65916183833943
360,92.64433800895618
362,92.6288280687607
364,92.61266753600678
366,92.59589271309528
368,92.5785407089067
370,92.56064927256061
372,92.54225659943332
374,92.523401048399
376,92.5041212268211
378,92.48445555920551
380,92.46444235505396
382,92.44411960060489
384,92.42352459331038
386,92.40269432140033
388,92.38166479645629
390,92.3604713724035
392,92.33914839310243
394,92.31772937442346
396,92.29624655709787
398,92.2747312533862
400,92.25321352465068
402,92.23172213120897
404,92.21028482394638
406,92.18892787108912
408,92.16767631251105
410,92.14655399888781
412,92.12558340061997
414,92.10478566530892
416,92.08418074673675
418,92.06378731676367
420,92.04362277704578
422,92.02370337487324
424,92.00404410018263
426,91.98465889604728
428,91.96556050091907
430,91.94676049298928
432,91.9282696693977
434,91.91009753782163
436,91.89225282766414
438,91.87474326533555
440,91.8575757103776
442,91.84075615471683
444,91.82428986100493
446,91.80818125729647
448,91.79243407372054
450,91.77705140717835
452,91.76203571263108
454,91.74738874194705
456,91.73311177277068
458,91.71920554127631
460,91.70567032061908
462,91.69250575941383
464,91.6797111513789
466,91.6672856263148
468,91.65522764134283
470,91.64353541869227
472,91.63220686315945
474,91.62123954941791
476,91.61063072270011
478,91.60037767307873
480,91.59047717337641
482,91.58092571183458
484,91.57172003610263
486,91.56285627913844
488,91.55433058277715
490,91.54613893167436
492,91.53827719156878
494,91.53074112860611
496,91.52352635843876
498,91.51662845278652
500,91.51004288169112
