200,89.38421442639589,90.3455370271139,77.15586804792241,84.94336344215696
210,89.4645799334465,90.3592417199794,77.173797010522,85.00874719289313
220,89.53993713358464,90.36388139762552,77.18200233370835,85.0683104803285
230,89.6093947884193,90.35840977066071,77.17942061541797,85.12119276577494
240,89.67205684425224,90.34175992085423,77.1649788081825,85.16654177653179
250,89.72702038973587,90.31284106357728,77.13759226156095,85.20351243551244
260,89.77337215126244,90.27053446165064,77.0961629940243,85.23126329973161
270,89.81018708415583,90.21368986193778,77.03957987625247,85.24896473967016
280,89.83652590286823,90.1411229014809,76.96671976960226,85.25579635128521
290,89.85143385206653,90.05161264446627,76.87645013078455,85.25095226873474
300,89.85394025126087,89.94390077851764,76.7676365698477,85.2336467716234
310,89.84305986463282,89.8166935155025,76.63915299472012,85.20311933754553
320,89.81779500869679,89.66866456717403,76.48989647739428,85.15864753814283
330,89.7771362831568,89.49845861505324,76.31880358019488,85.0995657613376
340,89.72007086946222,89.30470549307906,76.12488338803053,85.02526364741453
350,89.64558575302944,89.08603224505568,75.90724952600388,84.93521658731224
360,89.55267697006116,88.84108660548065,75.66516730849736,84.82900260936756
370,89.44035343649064,88.5685636069956,75.3981080529661,84.70632256413933
380,89.30764907435253,88.2672519863487,75.10582803167519,84.56702605507816
390,89.15362980405645,87.93609201721283,74.78845815662723,84.4111342446561
400,88.9774010060957,87.57426052707453,74.44661704471196,84.23886560184914
410,88.77811757485455,87.18129105633194,74.08155392866347,84.0506588459536
420,88.55498840533866,86.7572443750883,73.69530980786391,83.8471940664236
430,88.30728568463086,86.30295266312211,73.29091440193041,83.62941021118976
440,88.03434982406522,85.82035629582236,72.8725895517129,83.39851953558623
450,87.73559434977365,85.31297205018393,72.44594103729392,83.15600386734381
460,87.4105190810021,84.78651602173237,72.01812292282781,82.90361596891984
470,87.05871204249954,84.2496717604785,71.5978729428854,82.64334340923527
480,86.67987343640428,83.71493480348308,71.19532971852709,82.3774004241413
490,86.27384449807751,83.199379982238,70.82161827133244,82.10814647827222
500,85.8406484395017,82.72484257359069,70.48802144634921,81.83803458295016
510,85.38055826165255,82.31695120425593,70.20485968588996,81.569521838632
520,84.89420193976757,82.0023450007365,69.98019216396897,81.30497118633275
530,84.38270828961295,81.80400497188641,69.81867432200578,81.04654750796482
540,83.84792370382699,81.73587715363125,69.72087567978352,80.79611060945057
550,83.2927083374044,81.79906334492713,69.68331450248306,80.55512259887738
560,82.72132804969249,81.98163011673165,69.69914739162347,80.32457007219058
570,82.13995286071814,82.2621416409561,69.75936447813774,80.10492294987678
580,81.55722698489713,82.61498467167081,69.85404843765563,79.89611370233433
590,80.98483238314796,83.01515351142667,69.97350253744841,79.69756532728519
600,80.43784887564806,83.44119206143662,70.10902074123611,79.50825339018351
610,79.93459121895027,83.87629590374816,70.25332096167512,79.32679001301136
620,79.49551890919912,84.30816684546251,70.40069490553111,79.15153956083753
630,79.14092165062351,84.72831339190958,70.54694939286455,78.98075090577765
640,78.88748848459974,85.13117056632143,70.68926067994835,78.81267414694528
650,78.74475560135795,85.51334661028886,70.82595803213277,78.64572506752448
660,78.71262302861655,85.87294427094145,70.95628773590522,78.47859726493662
670,78.78141574243944,86.2091464333619,71.0802232114073,78.31039367758508
680,78.9342319499831,86.52185060921852,71.1982451197075,78.14075901365113
690,79.15056124144415,86.81143408121497,71.31116059984018,77.96997972706662
700,79.40973387400474,87.07860006057479,71.41994157663652,77.79908682950642
710,79.69335105394143,87.32426401001534,71.5255637429987,77.62990468920987
720,79.98639682060193,87.54948346287343,71.6289002207128,77.46506816829147
730,80.27753508759463,87.75540642300277,71.73065818724521,77.30796474456102
740,80.55856724533568,87.94321938262124,71.83125228215799,77.16258949932221
750,80.82410467512062,88.11415567144013,71.9308942466259,77.03332406572451
760,81.07084063087207,88.26944529274185,72.02955170669429,76.924514704914
770,81.29710847841326,88.41029031375658,72.12705448315107,76.84008695525435
780,81.50243472711205,88.53787365629636,72.22315978888514,76.78310178926722
790,81.68716729286211,88.6533087694282,72.31765966257197,76.75537316218994
800,81.85228320672866,88.75765684345652,72.41044433908556,76.7572001655713
810,81.99916651490597,88.85190554189208,72.50155104094591,76.78735799397882
820,82.129417580372,88.9369454521079,72.59121504883788,76.8432925054424
830,82.24480630802117,89.0135932288938,72.6798063478249,76.92140394539595
840,82.34716585767666,89.08257942360268,72.76782420161109,77.01755014269118
850,82.43835564906044,89.14457075087127,72.855817624925,77.12741345560755
860,82.5201823886697,89.20014344894385,72.94432583593968,77.24690036419804
870,82.59440398571499,89.24981190016778,73.0337993400382,77.37232530322215
880,82.66269289488223,89.29404085769578,73.12461409025696,77.50062476023966
890,82.7266170573266,89.33322803435829,73.21698130565545,77.62932064238092
900,82.78764715786795,89.36773457061477,73.31096313058738,77.75665572566676
910,82.84707620290169,89.39786757300635,73.40647691299931,77.8813175863558
920,82.9060961366047,89.42390906248963,73.50335103762787,78.00254072598362
930,82.96574720357079,89.44610253816585,73.60131317822419,78.11985243217093
940,83.02688606493844,89.4646590109823,73.70005147851882,78.23314936889491
950,83.09019642089048,89.47976241876519,73.79922818304709,78.34249753583849
960,83.15622833627332,89.49157968345018,73.89850423519559,78.44811222630774
970,83.22536838493787,89.50025908899521,73.99752300995064,78.55028676950609
980,83.29781312837062,89.5059230184679,74.09599417550469,78.6493825849294
990,83.37363575670057,89.50868728666272,74.19364182430999,78.7457634292238
1000,83.45277330999079,89.50865611813478,74.2902321237969,78.83979449342053
