300,72.42381129613491,65.58241812265662
310,73.40316225136782,64.69350099225144
320,74.1361230475438,63.623755263658694
330,74.61821488769912,62.322025994462024
340,74.84882324016088,60.71540975397667
350,74.82456700037716,58.69409493644095
360,74.53696943542644,56.09138863903057
370,73.97171194768131,52.7381422438025
380,73.10972045726565,49.421173803216575
390,71.93455530870493,50.129359383347776
400,70.46243037708655,53.56511392160516
410,68.84253903885153,56.53448145333749
420,67.57800873166579,58.811997092762525
430,67.47466055057114,60.595751467138925
440,68.61286574497704,62.036659408826665
450,70.21316554369996,63.23148406288793
460,71.71404386134544,64.24310524703048
470,72.93661611281696,65.11388913395658
480,73.85718524148419,65.87340740257024
490,74.49144678586705,66.54295743762458
500,74.85838285861071,67.13825567213014
